Expiration Date,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Type,Index Spot
2025-01-29,1.65,-7.1,1.1,1.5,34733,0.0,-0.9993,0.0026,1050,6040.0,Put,6039.3101
2025-01-29,0.05,-38.15,0.0,0.05,30683,1.8379,0.0003,0.0004,554,6045.0,Call,6039.3101
2025-01-29,5.3,-4.65,5.3,7.2,27344,0.0,-0.9997,0.0004,824,6045.0,Put,6039.3101
2025-01-29,0.05,-34.55,0.0,0.05,64164,2.7963,0.0,0.0,2268,6050.0,Call,6039.3101
2025-01-29,11.4,0.05,9.0,12.2,27349,4.1988,-1.0,0.0,1877,6050.0,Put,6039.3101
2025-01-29,0.05,-31.05,0.0,0.05,39021,3.7152,0.0,0.0,562,6055.0,Call,6039.3101
2025-01-29,16.1,3.3,15.5,19.2,11626,5.1891,-1.0,0.0,660,6055.0,Put,6039.3101
2025-01-29,0.05,-27.75,0.0,0.05,54230,4.6079,0.0,0.0,2667,6060.0,Call,6039.3101
2025-01-29,22.0,7.45,18.1,24.2,6644,0.0,-1.0,0.0,932,6060.0,Put,6039.3101
2025-01-29,0.05,-24.75,0.0,0.05,36107,5.4813,0.0,0.0,1134,6065.0,Call,6039.3101
2025-01-29,27.23,10.83,23.1,29.2,3852,0.0,-1.0,0.0,764,6065.0,Put,6039.3101
2025-01-29,0.05,-21.7,0.0,0.05,47143,6.3396,0.0,0.0,2586,6070.0,Call,6039.3101
2025-01-29,32.0,13.5,28.1,34.2,2870,0.0,-1.0,0.0,1355,6070.0,Put,6039.3101
2025-01-29,0.05,-18.95,0.0,0.05,34683,7.1853,0.0,0.0,1790,6075.0,Call,6039.3101
2025-01-29,37.28,16.58,33.1,39.2,1425,0.0,-1.0,0.0,452,6075.0,Put,6039.3101
2025-01-29,0.05,-16.4,0.0,0.05,42065,8.0204,0.0,0.0,1874,6080.0,Call,6039.3101
2025-01-29,37.28,14.18,38.1,44.2,1592,0.0,-1.0,0.0,804,6080.0,Put,6039.3101
2025-01-29,0.05,-14.0,0.0,0.05,26736,0.0,0.0,0.0,804,6085.0,Call,6039.3101
2025-01-29,49.76,23.96,43.1,49.2,913,0.0,-1.0,0.0,342,6085.0,Put,6039.3101
2025-01-29,0.05,-11.9,0.0,0.05,37956,0.0,0.0,0.0,2317,6090.0,Call,6039.3101
2025-01-29,45.6,17.0,48.1,54.2,1049,0.0,-1.0,0.0,919,6090.0,Put,6039.3101
2025-01-29,0.05,-9.9,0.0,0.05,29514,0.0,0.0,0.0,1296,6095.0,Call,6039.3101
2025-01-29,51.27,19.77,53.1,59.2,547,0.0,-1.0,0.0,273,6095.0,Put,6039.3101
2025-01-29,0.05,-8.2,0.0,0.05,73055,0.0,0.0,0.0,6376,6100.0,Call,6039.3101
2025-01-29,59.72,24.92,58.1,64.2,3022,0.0,-1.0,0.0,1715,6100.0,Put,6039.3101
2025-01-29,0.05,-6.65,0.0,0.05,22805,0.0,0.0,0.0,4639,6105.0,Call,6039.3101
2025-01-29,64.68,26.28,63.1,69.2,374,0.0,-1.0,0.0,107,6105.0,Put,6039.3101
2025-01-29,0.05,-5.3,0.0,0.05,23395,0.0,0.0,0.0,2087,6110.0,Call,6039.3101
2025-01-29,73.7,31.8,68.1,74.2,857,0.0,-1.0,0.0,210,6110.0,Put,6039.3101
2025-01-29,0.05,-4.15,0.0,0.05,17295,0.0,0.0,0.0,2042,6115.0,Call,6039.3101
2025-01-29,74.63,28.88,73.1,79.2,386,0.0,-1.0,0.0,112,6115.0,Put,6039.3101
2025-01-29,0.05,-3.2,0.0,0.05,14527,0.0,0.0,0.0,1826,6120.0,Call,6039.3101
2025-01-29,79.87,29.92,78.1,84.2,540,0.0,-1.0,0.0,363,6120.0,Put,6039.3101
2025-01-29,0.05,-2.425,0.0,0.05,12033,0.0,0.0,0.0,1952,6125.0,Call,6039.3101
2025-01-29,89.29,35.29,83.1,89.2,214,0.0,-1.0,0.0,244,6125.0,Put,6039.3101
2025-01-29,0.05,-1.825,0.0,0.05,9842,0.0,0.0,0.0,4117,6130.0,Call,6039.3101
2025-01-29,75.74,17.39,88.1,94.2,391,0.0,-1.0,0.0,159,6130.0,Put,6039.3101
2025-01-29,0.05,-1.325,0.0,0.05,8445,0.0,0.0,0.0,2200,6135.0,Call,6039.3101
2025-01-29,80.68,17.83,93.1,99.2,37,0.0,-1.0,0.0,84,6135.0,Put,6039.3101
2025-01-29,0.05,-0.925,0.0,0.05,9134,0.0,0.0,0.0,4744,6140.0,Call,6039.3101
2025-01-29,99.7,32.05,98.1,104.2,241,0.0,-1.0,0.0,170,6140.0,Put,6039.3101
2025-01-29,0.05,-0.675,0.0,0.05,6077,0.0,0.0,0.0,1949,6145.0,Call,6039.3101
2025-01-29,99.49,27.54,103.1,109.2,44,0.0,-1.0,0.0,81,6145.0,Put,6039.3101
2025-01-29,0.05,-0.5,0.0,0.05,15261,0.0,0.0,0.0,7182,6150.0,Call,6039.3101
2025-01-29,112.6,35.85,108.1,114.2,94,0.0,-1.0,0.0,220,6150.0,Put,6039.3101
2025-01-29,0.05,-0.35,0.0,0.05,4809,0.0,0.0,0.0,1444,6155.0,Call,6039.3101
2025-01-29,107.3,25.7,113.1,119.2,25,0.0,-1.0,0.0,2,6155.0,Put,6039.3101
2025-01-29,0.05,-0.275,0.0,0.05,5121,0.0,0.0,0.0,5019,6160.0,Call,6039.3101
2025-01-29,120.97,34.47,118.1,124.2,13,0.0,-1.0,0.0,36,6160.0,Put,6039.3101
2025-01-29,0.05,-0.175,0.0,0.05,3079,0.0,0.0,0.0,2282,6165.0,Call,6039.3101
2025-01-29,109.4,17.55,123.1,129.2,20,0.0,-1.0,0.0,45,6165.0,Put,6039.3101
2025-01-29,0.05,-0.15,0.0,0.05,2029,0.0,0.0,0.0,1520,6170.0,Call,6039.3101
2025-01-29,116.22,19.37,128.1,134.2,12,0.0,-1.0,0.0,17,6170.0,Put,6039.3101
2025-01-29,0.05,-0.125,0.0,0.05,5042,0.0,0.0,0.0,989,6175.0,Call,6039.3101
2025-01-29,158.8,57.05,133.1,139.2,3,0.0,-1.0,0.0,48,6175.0,Put,6039.3101
2025-01-29,0.05,-0.075,0.0,0.05,6519,0.0,0.0,0.0,939,6180.0,Call,6039.3101
2025-01-29,129.8,23.75,138.1,144.2,19,0.0,-1.0,0.0,22,6180.0,Put,6039.3101
2025-01-29,0.05,-0.075,0.0,0.05,2369,0.0,0.0,0.0,1488,6185.0,Call,6039.3101
2025-01-29,154.8,43.8,143.1,149.2,5,0.0,-1.0,0.0,2,6185.0,Put,6039.3101
2025-01-29,0.05,-0.075,0.0,0.05,1293,0.0,0.0,0.0,556,6190.0,Call,6039.3101
2025-01-29,152.0,36.15,139.5,163.4,3,0.0,-1.0,0.0,1,6190.0,Put,6039.3101
2025-01-29,0.05,-0.05,0.0,0.05,862,0.0,0.0,0.0,912,6195.0,Call,6039.3101
2025-01-29,145.6,24.7,144.3,168.2,5,0.0,-1.0,0.0,6,6195.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,242,0.0,0.0,0.0,3744,6200.0,Call,6039.3101
2025-01-29,160.8,34.95,149.2,170.8,11,0.0,-1.0,0.0,92,6200.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,22,0.0,0.0,0.0,343,6205.0,Call,6039.3101
2025-01-29,168.0,37.2,154.2,178.2,1,0.0,-1.0,0.0,0,6205.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,38,0.0,0.0,0.0,1283,6210.0,Call,6039.3101
2025-01-29,115.8,0.0,159.3,183.3,0,0.0,-1.0,0.0,19,6210.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,28,0.0,0.0,0.0,1142,6215.0,Call,6039.3101
2025-01-29,196.2,55.4,165.3,189.2,1,0.0,-1.0,0.0,19,6215.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,6,0.0,0.0,0.0,958,6220.0,Call,6039.3101
2025-01-29,100.56,0.0,167.5,191.5,0,0.0,-1.0,0.0,28,6220.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,23,0.0,0.0,0.0,3838,6225.0,Call,6039.3101
2025-01-29,178.8,27.7,172.1,196.1,2,0.0,-1.0,0.0,26,6225.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,1,0.0,0.0,0.0,851,6230.0,Call,6039.3101
2025-01-29,182.49,26.34,179.4,203.4,3,0.0,-1.0,0.0,20,6230.0,Put,6039.3101
2025-01-29,0.05,-0.025,0.0,0.05,13,0.0,0.0,0.0,1703,6235.0,Call,6039.3101
2025-01-29,179.7,18.5,186.5,209.5,3,0.0,-1.0,0.0,19,6235.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,988,6240.0,Call,6039.3101
2025-01-29,205.2,38.75,191.3,215.3,1,0.0,-1.0,0.0,11,6240.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,460,6245.0,Call,6039.3101
2025-01-29,0.0,0.0,196.4,220.3,0,0.0,-1.0,0.0,0,6245.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,14,0.0,0.0,0.0,4202,6250.0,Call,6039.3101
2025-01-29,249.96,0.0,201.4,225.3,0,0.0,-1.0,0.0,85,6250.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,50,0.0,0.0,0.0,246,6255.0,Call,6039.3101
2025-01-29,219.57,37.82,204.7,228.6,5,0.0,-1.0,0.0,5,6255.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,20,0.0,0.0,0.0,123,6260.0,Call,6039.3101
2025-01-29,0.0,0.0,210.7,234.6,0,0.0,-1.0,0.0,0,6260.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,91,6265.0,Call,6039.3101
2025-01-29,227.8,34.4,214.7,238.6,2,0.0,-1.0,0.0,0,6265.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,108,6270.0,Call,6039.3101
2025-01-29,235.5,37.1,220.5,244.4,1,0.0,-1.0,0.0,0,6270.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,2,0.0,0.0,0.0,781,6275.0,Call,6039.3101
2025-01-29,224.0,20.65,225.3,249.3,2,0.0,-1.0,0.0,0,6275.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,1,0.0,0.0,0.0,80,6280.0,Call,6039.3101
2025-01-29,0.0,0.0,230.1,254.1,0,0.0,-1.0,0.0,0,6280.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,40,6285.0,Call,6039.3101
2025-01-29,0.0,0.0,235.3,259.3,0,0.0,-1.0,0.0,0,6285.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,1,0.0,0.0,0.0,91,6290.0,Call,6039.3101
2025-01-29,260.6,42.45,240.1,264.1,6,0.0,-1.0,0.0,0,6290.0,Put,6039.3101
2025-01-29,0.1,0.0,0.0,0.05,0,0.0,0.0,0.0,92,6295.0,Call,6039.3101
2025-01-29,0.0,0.0,245.2,269.1,0,0.0,-1.0,0.0,0,6295.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,1800,6300.0,Call,6039.3101
2025-01-29,246.01,15.91,250.2,274.1,1,0.0,-1.0,0.0,64,6300.0,Put,6039.3101
2025-01-29,0.0,0.0,0.0,0.05,0,0.0,0.0,0.0,0,6310.0,Call,6039.3101
2025-01-29,280.7,40.6,259.8,283.8,7,0.0,-1.0,0.0,0,6310.0,Put,6039.3101
2025-01-29,0.1,0.0,0.0,0.05,0,0.0,0.0,0.0,55,6320.0,Call,6039.3101
2025-01-29,0.0,0.0,269.7,293.6,0,0.0,-1.0,0.0,0,6320.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,102,6325.0,Call,6039.3101
2025-01-29,275.3,20.15,275.3,299.3,2,0.0,-1.0,0.0,0,6325.0,Put,6039.3101
2025-01-29,0.0,0.0,0.0,0.05,0,0.0,0.0,0.0,0,6330.0,Call,6039.3101
2025-01-29,291.1,30.95,280.5,304.4,1,0.0,-1.0,0.0,0,6330.0,Put,6039.3101
2025-01-29,0.1,0.0,0.0,0.05,0,0.0,0.0,0.0,1,6340.0,Call,6039.3101
2025-01-29,0.0,0.0,290.5,314.4,0,0.0,-1.0,0.0,0,6340.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,3,0.0,0.0,0.0,54,6350.0,Call,6039.3101
2025-01-29,309.36,32.56,299.9,323.8,3,0.0,-1.0,0.0,2,6350.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,1,6360.0,Call,6039.3101
2025-01-29,0.0,0.0,310.5,334.4,0,0.0,-1.0,0.0,0,6360.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,57,6375.0,Call,6039.3101
2025-01-29,331.14,29.34,325.1,349.1,3,0.0,-1.0,0.0,3,6375.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,911,6400.0,Call,6039.3101
2025-01-29,348.3,18.2,350.2,374.1,1,0.0,-1.0,0.0,0,6400.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,1,0.0,0.0,0.0,79,6425.0,Call,6039.3101
2025-01-29,375.7,25.05,374.8,398.8,1,0.0,-1.0,0.0,0,6425.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,107,6450.0,Call,6039.3101
2025-01-29,413.25,36.5,399.9,423.8,6,0.0,-1.0,0.0,5,6450.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,76,6475.0,Call,6039.3101
2025-01-29,430.87,29.12,425.3,449.3,32,0.0,-1.0,0.0,32,6475.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,162,6500.0,Call,6039.3101
2025-01-29,460.3,34.7,450.0,474.0,12,0.0,-1.0,0.0,47,6500.0,Put,6039.3101
2025-01-29,0.0,0.0,0.0,0.05,0,0.0,0.0,0.0,0,6525.0,Call,6039.3101
2025-01-29,0.0,0.0,475.5,499.4,0,0.0,-1.0,0.0,0,6525.0,Put,6039.3101
2025-01-29,0.0,0.0,0.0,0.05,0,0.0,0.0,0.0,0,6550.0,Call,6039.3101
2025-01-29,494.78,19.18,500.2,524.1,2,0.0,-1.0,0.0,2,6550.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,19,6600.0,Call,6039.3101
2025-01-29,0.0,0.0,550.0,574.0,0,0.0,-1.0,0.0,0,6600.0,Put,6039.3101
2025-01-29,0.03,0.005,0.0,0.05,174,0.0,0.0,0.0,1,6650.0,Call,6039.3101
2025-01-29,0.0,0.0,600.2,624.1,0,0.0,-1.0,0.0,0,6650.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,19,6700.0,Call,6039.3101
2025-01-29,0.0,0.0,650.1,674.1,0,0.0,-1.0,0.0,0,6700.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,38,6800.0,Call,6039.3101
2025-01-29,0.0,0.0,750.2,774.1,0,0.0,-1.0,0.0,0,6800.0,Put,6039.3101
2025-01-29,0.05,0.0,0.0,0.05,0,0.0,0.0,0.0,3024,7000.0,Call,6039.3101
2025-01-29,0.0,0.0,950.2,974.1,0,0.0,-1.0,0.0,0,7000.0,Put,6039.3101
2025-01-29,0.0,0.0,0.0,0.05,0,0.0,0.0,0.0,0,7200.0,Call,6039.3101
2025-01-29,1170.5,40.55,1150.0,1174.0,1,0.0,-1.0,0.0,2,7200.0,Put,6039.3101
2025-01-29,0.0,0.0,0.0,0.05,0,0.0,0.0,0.0,0,7400.0,Call,6039.3101
2025-01-29,0.0,0.0,1350.2,1374.1,0,0.0,-1.0,0.0,0,7400.0,Put,6039.3101
2025-01-29,0.15,0.0,0.0,0.05,0,0.0,0.0,0.0,1,7600.0,Call,6039.3101
2025-01-29,1536.37,0.0,1550.0,1574.0,0,0.0,-1.0,0.0,1,7600.0,Put,6039.3101
2025-01-29,0.05,0.025,0.0,0.05,2,0.0,0.0,0.0,8,7800.0,Call,6039.3101
2025-01-29,1678.45,0.0,1750.4,1774.4,0,0.0,-1.0,0.0,2,7800.0,Put,6039.3101
2025-01-30,3631.5,-9.7,3652.3,3669.9,1,0.0,1.0,0.0,1,2400.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,7.418,0.0,0.0,268,2400.0,Put,6039.3101
2025-01-30,0.0,0.0,3452.3,3469.9,0,0.0,1.0,0.0,0,2600.0,Call,6039.3101
2025-01-30,0.1,0.0,0.0,0.05,0,6.7974,0.0,0.0,40,2600.0,Put,6039.3101
2025-01-30,0.0,0.0,3252.3,3269.9,0,0.0,1.0,0.0,0,2800.0,Call,6039.3101
2025-01-30,0.07,0.0,0.0,0.05,0,6.2224,0.0,0.0,50,2800.0,Put,6039.3101
2025-01-30,0.0,0.0,3052.3,3070.0,0,0.0,1.0,0.0,0,3000.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,5.6865,0.0,0.0,34,3000.0,Put,6039.3101
2025-01-30,0.0,0.0,2852.3,2870.0,0,0.0,1.0,0.0,0,3200.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,5.1851,0.0,0.0,14,3200.0,Put,6039.3101
2025-01-30,0.0,0.0,2652.3,2670.0,0,0.0,1.0,0.0,0,3400.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,4.7128,0.0,0.0,512,3400.0,Put,6039.3101
2025-01-30,0.0,0.0,2452.3,2470.0,0,0.0,1.0,0.0,0,3600.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,4.267,0.0,0.0,1406,3600.0,Put,6039.3101
2025-01-30,2124.1,0.0,2252.3,2270.1,0,0.0,1.0,0.0,2,3800.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,3.8437,0.0,0.0,983,3800.0,Put,6039.3101
2025-01-30,1925.1,0.0,2052.3,2070.0,0,0.0,1.0,0.0,2,4000.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,3.4412,0.0,0.0,490,4000.0,Put,6039.3101
2025-01-30,0.0,0.0,1852.3,1870.1,0,0.0,1.0,0.0,0,4200.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,3.0565,0.0,0.0,417,4200.0,Put,6039.3101
2025-01-30,1632.11,-39.14,1652.3,1670.2,1,0.0,0.9999,0.0,1,4400.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,2.6884,-0.0001,0.0,1736,4400.0,Put,6039.3101
2025-01-30,0.0,0.0,1552.3,1570.2,0,0.0,0.9999,0.0,0,4500.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,2.51,-0.0001,0.0,830,4500.0,Put,6039.3101
2025-01-30,1442.0,-32.65,1452.3,1470.2,4,0.0,0.9999,0.0,4,4600.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,2.3349,-0.0001,0.0,5763,4600.0,Put,6039.3101
2025-01-30,0.0,0.0,1352.3,1370.3,0,0.0,0.9999,0.0,0,4700.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,2.163,-0.0001,0.0,5803,4700.0,Put,6039.3101
2025-01-30,1242.87,-9.12,1252.3,1270.3,1,0.0,0.9999,0.0,2,4800.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,1.9941,-0.0001,0.0,5930,4800.0,Put,6039.3101
2025-01-30,0.0,18.38,1152.7,1170.2,0,0.0,0.9999,0.0,1,4900.0,Call,6039.3101
2025-01-30,0.05,0.0,0.0,0.05,0,1.8278,-0.0001,0.0,8995,4900.0,Put,6039.3101
2025-01-30,0.0,0.0,1102.3,1120.3,0,0.0,0.9999,0.0,0,4950.0,Call,6039.3101
2025-01-30,0.05,-0.025,0.0,0.05,700,1.7458,-0.0001,0.0,791,4950.0,Put,6039.3101
2025-01-30,1040.77,-29.63,1052.3,1070.2,2,0.0,0.9999,0.0,2,5000.0,Call,6039.3101
2025-01-30,0.05,-0.025,0.0,0.05,756,1.6645,-0.0001,0.0,1007,5000.0,Put,6039.3101
2025-01-30,1011.67,0.0,1002.7,1020.3,0,0.0,0.9999,0.0,20,5050.0,Call,6039.3101
2025-01-30,0.05,-0.025,0.0,0.05,45,1.5838,-0.0001,0.0,336,5050.0,Put,6039.3101
2025-01-30,928.52,0.0,952.3,970.3,0,0.0,0.9998,0.0,1,5100.0,Call,6039.3101
2025-01-30,0.05,-0.025,0.0,0.05,657,1.5036,-0.0001,0.0,1512,5100.0,Put,6039.3101
2025-01-30,905.34,-16.56,902.3,920.3,9,0.0,0.9998,0.0,10,5150.0,Call,6039.3101
2025-01-30,0.05,-0.025,0.0,0.05,22,1.4239,-0.0002,0.0,6179,5150.0,Put,6039.3101
2025-01-30,867.32,-29.23,877.3,895.3,5,0.0,0.9998,0.0,5,5175.0,Call,6039.3101
2025-01-30,0.05,-0.05,0.0,0.05,56,1.3843,-0.0002,0.0,56,5175.0,Put,6039.3101
2025-01-30,840.92,-33.93,852.3,870.3,1,0.0,0.9998,0.0,3,5200.0,Call,6039.3101
2025-01-30,0.05,-0.05,0.0,0.05,968,1.3448,-0.0002,0.0,1162,5200.0,Put,6039.3101
2025-01-30,0.0,0.0,827.3,845.3,0,0.0,0.9998,0.0,0,5225.0,Call,6039.3101
2025-01-30,0.05,-0.05,0.0,0.05,607,1.3055,-0.0002,0.0,637,5225.0,Put,6039.3101
2025-01-30,0.0,0.0,802.3,820.3,0,0.0,0.9998,0.0,0,5250.0,Call,6039.3101
2025-01-30,0.05,-0.05,0.05,0.1,213,1.2662,-0.0002,0.0,315,5250.0,Put,6039.3101
2025-01-30,739.45,0.0,777.3,795.3,0,0.0,0.9998,0.0,1,5275.0,Call,6039.3101
2025-01-30,0.05,-0.05,0.0,0.05,51,1.2271,-0.0002,0.0,206,5275.0,Put,6039.3101
2025-01-30,719.5,0.0,752.3,770.3,0,0.0,0.9998,0.0,1,5300.0,Call,6039.3101
2025-01-30,0.05,-0.05,0.0,0.05,109,1.1881,-0.0002,0.0,344,5300.0,Put,6039.3101
2025-01-30,0.0,0.0,727.3,745.3,0,0.0,0.9998,0.0,0,5325.0,Call,6039.3101
2025-01-30,0.05,-0.075,0.0,0.05,173,1.1492,-0.0002,0.0,407,5325.0,Put,6039.3101
2025-01-30,722.69,0.0,702.3,720.3,0,0.0,0.9998,0.0,17,5350.0,Call,6039.3101
2025-01-30,0.07,-0.055,0.0,0.05,112,1.1104,-0.0002,0.0,1085,5350.0,Put,6039.3101
2025-01-30,0.0,0.0,677.3,695.4,0,0.0,0.9998,0.0,0,5375.0,Call,6039.3101
2025-01-30,0.05,-0.075,0.0,0.05,120,1.0717,-0.0002,0.0,340,5375.0,Put,6039.3101
2025-01-30,639.46,-35.49,652.3,670.3,1,0.0,0.9998,0.0,9,5400.0,Call,6039.3101
2025-01-30,0.05,-0.075,0.0,0.05,65,1.0331,-0.0002,0.0,904,5400.0,Put,6039.3101
2025-01-30,588.94,0.0,627.3,645.3,0,0.0,0.9998,0.0,2,5425.0,Call,6039.3101
2025-01-30,0.05,-0.1,0.0,0.05,51,0.9946,-0.0002,0.0,149,5425.0,Put,6039.3101
2025-01-30,597.3,-24.35,602.9,620.4,7,0.0,0.9997,0.0,7,5450.0,Call,6039.3101
2025-01-30,0.05,-0.075,0.0,0.05,7,0.9562,-0.0003,0.0,342,5450.0,Put,6039.3101
2025-01-30,540.8,-54.75,577.3,595.2,5,0.0,0.9997,0.0,5,5475.0,Call,6039.3101
2025-01-30,0.05,-0.1,0.0,0.05,45,0.9179,-0.0003,0.0,107,5475.0,Put,6039.3101
2025-01-30,550.95,-24.05,552.3,570.3,12,0.0,0.9997,0.0,14,5500.0,Call,6039.3101
2025-01-30,0.1,-0.025,0.0,0.05,240,0.8796,-0.0003,0.0,864,5500.0,Put,6039.3101
2025-01-30,516.38,-29.87,527.3,545.3,5,0.0,0.9997,0.0,5,5525.0,Call,6039.3101
2025-01-30,0.15,-0.025,0.0,0.05,21,0.8414,-0.0003,0.0,1528,5525.0,Put,6039.3101
2025-01-30,0.0,0.0,512.3,530.3,0,0.0,0.9997,0.0,0,5540.0,Call,6039.3101
2025-01-30,0.17,-0.005,0.0,0.05,2,0.8186,-0.0003,0.0,61,5540.0,Put,6039.3101
2025-01-30,496.0,-25.75,502.3,520.2,167,0.0,0.9997,0.0,159,5550.0,Call,6039.3101
2025-01-30,0.1,-0.025,0.0,0.05,64,0.8033,-0.0003,0.0,797,5550.0,Put,6039.3101
2025-01-30,0.0,0.0,492.8,510.3,0,0.0,0.9997,0.0,0,5560.0,Call,6039.3101
2025-01-30,0.09,-0.085,0.0,0.05,35,0.7881,-0.0003,0.0,66,5560.0,Put,6039.3101
2025-01-30,0.0,0.0,482.3,500.3,0,0.0,0.9997,0.0,0,5570.0,Call,6039.3101
2025-01-30,0.11,-0.065,0.0,0.05,109,0.7729,-0.0003,0.0,170,5570.0,Put,6039.3101
2025-01-30,0.0,0.0,477.3,495.4,0,0.0,0.9997,0.0,0,5575.0,Call,6039.3101
2025-01-30,0.12,-0.055,0.0,0.05,2,0.7653,-0.0003,0.0,338,5575.0,Put,6039.3101
2025-01-30,0.0,0.0,472.3,490.4,0,0.0,0.9997,0.0,0,5580.0,Call,6039.3101
2025-01-30,0.1,-0.075,0.0,0.05,72,0.7577,-0.0003,0.0,158,5580.0,Put,6039.3101
2025-01-30,447.07,0.0,462.3,480.4,0,0.0,0.9997,0.0,1,5590.0,Call,6039.3101
2025-01-30,0.1,-0.075,0.0,0.05,31,0.7425,-0.0003,0.0,126,5590.0,Put,6039.3101
2025-01-30,471.72,0.0,452.3,470.3,0,0.0,0.9996,0.0,2,5600.0,Call,6039.3101
2025-01-30,0.1,-0.075,0.0,0.05,560,0.7272,-0.0004,0.0,762,5600.0,Put,6039.3101
2025-01-30,0.0,0.0,442.8,460.4,0,0.0,0.9996,0.0,0,5610.0,Call,6039.3101
2025-01-30,0.07,-0.105,0.0,0.05,623,0.7121,-0.0004,0.0,638,5610.0,Put,6039.3101
2025-01-30,417.42,0.0,432.8,450.4,0,0.0,0.9996,0.0,1,5620.0,Call,6039.3101
2025-01-30,0.2,0.025,0.0,0.05,3,0.6969,-0.0004,0.0,33,5620.0,Put,6039.3101
2025-01-30,470.23,-9.19,427.8,445.4,0,0.0,0.9996,0.0,3,5625.0,Call,6039.3101
2025-01-30,0.1,-0.075,0.0,0.05,155,0.6893,-0.0004,0.0,281,5625.0,Put,6039.3101
2025-01-30,441.77,0.0,422.8,440.4,0,0.0,0.9996,0.0,2,5630.0,Call,6039.3101
2025-01-30,0.1,-0.075,0.0,0.05,114,0.6817,-0.0004,0.0,117,5630.0,Put,6039.3101
2025-01-30,387.6,-44.15,412.8,430.4,1,0.0,0.9996,0.0,1,5640.0,Call,6039.3101
2025-01-30,0.15,-0.025,0.0,0.05,131,0.6665,-0.0004,0.0,194,5640.0,Put,6039.3101
2025-01-30,447.85,0.0,402.8,420.4,0,0.0,0.9996,0.0,4,5650.0,Call,6039.3101
2025-01-30,0.1,-0.15,0.0,0.05,1039,0.6513,-0.0004,0.0,1932,5650.0,Put,6039.3101
